序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
533,催收人员暴力催收，威胁恐吓,2020-07-15,https://tousu.sina.com.cn/complaint/view/17350294126/,投诉,微粒贷,"停止骚扰,道歉赔偿/解释,处罚",今年童装店关门了，这两个月连续逾期，上个月的时候微粒贷就已经暴力催收，我还了没有投诉他们，没想到这个月变本加厉，直接威胁恐吓我，说要打我手机通讯录，还说要给我qq通讯录发信息说我欠款，言语中尽是威胁侮辱，还一个劲儿说我恶意欠款不还，难道我不上班等着接你电话吗说晚上还都不行，言语很冲，不知道微粒贷...,已完成
534,虚假宣传,2020-07-13,https://tousu.sina.com.cn/complaint/view/17350272179/,投诉,贝仓官方,"退款,赔偿,发货",购买贝仓童欣萌童装，标题显示80-120每个尺码发一套，找两名客服确认，都说是拍一发五，实际收到却是一件，贝仓客服电联我，告知补偿五元优惠券留用，态度消极。,已完成
535,美团生活费骚扰，催收，打工作单位电话,2020-07-14,https://tousu.sina.com.cn/complaint/view/17350284021/,投诉,美团网客服小美,"作出处罚,改善服务,解释",本人之前开了一个童装店铺，由于经营不善，亏本转让了，导致本人亏了30万，加上本年疫情，现无偿还能力，经多次协商失败，多次不停骚扰，并拨打本人村委会，单位电话，家人，进行骚扰，严重影响本人工作，现请求，该单位停止骚扰，本人工作正常后，慢慢偿还欠款,已完成
536,豆豆爸童装铺。,2020-07-12,https://tousu.sina.com.cn/complaint/view/17350261626/,投诉,中国阳光保险,"赔偿,退款",买的东西比较杂。。可能便宜质量都不行还退了很多。有四十笔。只有十来笔质量还行就留下了。其他都退了。有些运费险退了。有些说基于我的历史原因不给赔了。还给我号限制了不让买东西。,已完成
537,拼多多聚网童装店铺，不回复，不给予退款，虚假宣传，骂人。要求退款,2020-07-12,https://tousu.sina.com.cn/complaint/view/17350266453/,投诉,拼多多客户服务,"退款,作出处罚",没买前商家还算个人，买完后变了个人。一开始说是吸汗，那面料跟雨衣似的，根本就不吸汗，材质跟商家说的完全不一样，质量有极大问题还死不承认，完全不能给孩子穿，这是虚假宣传.欺诈消费者.骗取消费者钱财。我让给予退款处理，不履行，还想让我出运费给它寄回去，凭啥服务态度极其恶劣，随便骂人。最后反倒不理人，...,已完成
538,拼多多聚网童装店铺，不回复，不给予退款，虚假宣传，骂人,2020-07-11,https://tousu.sina.com.cn/complaint/view/17350259125/,投诉,拼多多客户服务,"退款,作出处罚",一开始说是吸汗，那面料跟雨衣似的，根本就不吸汗，质量有极大问题还死不承认，完全不能给孩子穿，这是虚假宣传欺诈消费者。我让给予退款处理，不履行，态度还极其恶劣，随便骂人。最后反倒不理人，不及时处理。拼多多居然还包庇商家，关闭售后申请不明白这样无良商家还能在拼多多开店。我要退款,已完成
539,当当网巴拉巴拉童装好恶心，自动退款买家物品,2020-07-06,https://tousu.sina.com.cn/complaint/view/17350214718/,投诉,当当客服中心,发货,在当当网用优惠券正规渠道买了童装，巴拉巴拉童装自动退款我的衣服，这种卖家卖不起衣服就不要卖，还说自己有多少物资，真是恶心,已完成
540,巴拉巴拉订单不予发货，当当平台强制取消订单,2020-07-07,https://tousu.sina.com.cn/complaint/view/17350217704/,投诉,当当客服中心,"赔偿,发货",本人于6月26日在当当平台下单巴拉巴拉几件童装，店家一直不予发货，当当平台于7月6日未经与本人商量，擅自取消订单。要求货物按订单发货，或者三倍金额赔偿。,已回复
541,湖州织里洪组长童装商行，我在他们家买了一件衣服，不发货不退款,2020-07-06,https://tousu.sina.com.cn/complaint/view/17350209407/,投诉,阿里客服,退款,湖州织里洪组长童装商行，我在他们家买了一件衣服，不发货不退款，我问什么时候发货，他们告诉我明年，我申请退款，他们不处理。客服明明就可以办理退款，他们告诉我办不了。这是什么商家。要求给我道歉，速度退款。,处理中
542,当当网巴拉巴拉旗舰店以没货伟理由拒不发货，但是实际上有货,2020-07-06,https://tousu.sina.com.cn/complaint/view/17350213570/,投诉,当当客服中心,发货,2020年6月26日，本人在当当网巴拉巴拉购买童装171元。27日，当当巴拉巴拉客服发短信以价格设置错误为理由希望消费者主动取消订单。之后又改口，表示缺货，无法发货，前后表述不一致。但其实同型号产品在淘宝京东都有货。既然当时有货上架，就应该有货发。既然别的平台有货，那凭什么说当当平台没货几次致电当当客服和...,已回复
543,凤凰平衡车质量问题，维修过程中更换商品,2020-07-10,https://tousu.sina.com.cn/complaint/view/17350249289/,投诉,爱库存官微,"退款,赔偿,退货",4月28日下单在爱库存饷店购买599的凤凰平衡车，单号20200428013204879***，5月1号到货，5月26日平衡车不能开机，27日联系爱库存店主，5月29日爱库存店主申请售后，并将视频发给爱库存客服，客服回复过了售后期，不能退货退款，只能申请维修，经过和品牌方协调，同意维修 亲爱的用户您好，关于您的顾客 张文华 申请的凤...,已完成
544,投诉当当巴拉巴拉旗舰店虚假销售，要求其如约发货,2020-07-06,https://tousu.sina.com.cn/complaint/view/17350207695/,投诉,当当客服中心,"赔偿,改善服务,发货",2020年6月26日，本人在当当网巴拉巴拉购买童装137元。27日，当当巴拉巴拉客服发短信以价格设置错误为理由希望取消订单。之后我对订单进行咨询，客服表示缺货，无法发货。 但其实同型号产品在淘宝京东都有货。既然当时有货上架，就应该有货发。既然别的平台有货，那凭什么说当当平台没货 明显就构成虚假销售，虚假...,已回复
545,巴拉巴拉虚假发货,2020-07-03,https://tousu.sina.com.cn/complaint/view/17350182262/,投诉,当当客服中心,发货,6月26日在当当网巴拉巴拉旗舰店购买的童装3单，2单不发货，其中一单发货快到的时候物流又显示发回发货地，到现在没有一个合理的说法。,已回复
546,当当网巴拉巴拉旗舰店拒不发货，私自取消订单,2020-07-06,https://tousu.sina.com.cn/complaint/view/17350215492/,投诉,当当客服中心,发货,本人于2020年6月26日，本人在当当网巴拉巴拉购买童装165.24元。27日，当当巴拉巴拉客服发短信以价格设置错误为理由希望消费者主动取消订单。之后又改口，表示缺货，无法发货，前后表述不一致。但其实同型号产品在淘宝京东都有货。既然当时有货上架，就应该有货发。既然别的平台有货，那凭什么说当当平台没货几次致电当...,已回复
547,当当巴拉巴拉以价格设置错误拒不发货,2020-07-01,https://tousu.sina.com.cn/complaint/view/17350166251/,投诉,当当客服中心,发货,2020年6月26日，本人在当当网巴拉巴拉购买童装总共353.34元。27日，巴拉巴拉客服发短信一起为价格设置错误希望取消订单。29日，对订单进行咨询，客服告知无货可发，并表明如果不取消订单，10个工作日也会自动取消。这已构成虚假宣传，虚假销售，本人的诉求就是如约发货。,已回复
548,当当平台未能给消费者提供优质服务,2020-07-02,https://tousu.sina.com.cn/complaint/view/17350178642/,投诉,当当客服中心,"赔偿,作出处罚,发货",我于2020年6月26日在当当电商平台(巴拉巴拉旗舰店)购买童装。商家店铺当时下单送两件三折券，同时店铺专区又有两件三折的活动，以为商家做夏季童装清仓活动，选购好四件商品下单，后又下了一单。其中一单商家在2020年6月26日已揽件，至2020年6月29日044535到达福州市仓山区城门镇公司。卖家未经过任何形式的通知，直接...,已回复
549,当当巴拉巴拉以价格设置错误拒不发货,2020-06-29,https://tousu.sina.com.cn/complaint/view/17350152221/,投诉,当当客服中心,"赔偿,道歉,作出处罚,改善服务,发货",2020年6月26日，本人在当当网巴拉巴拉购买童装140元。27日，巴拉巴拉客服发短信一起为价格设置错误希望取消订单。29日，对订单进行咨询，客服告知无货可发，并表明如果不取消订单，10个工作日也会自动取消。这已构成虚假宣传，虚假销售，本人的诉求就是如约发货。,已完成
550,当当网巴拉巴拉旗舰店以没货伟理由拒不发货，但是实际上有货,2020-07-02,https://tousu.sina.com.cn/complaint/view/17350177785/,投诉,当当客服中心,发货,2020年6月26日，本人在当当网巴拉巴拉购买童装。多日未发货，对订单进行咨询，客服告知因活动设置错误导致商品缺货要求取消订单，按单个id金额最高的其中一个订单赔付实付金额的30%（我下了三个订单）。首先，如果卖家因为或者设置错误跟我们商量没问题。但是卖家的理由是商品缺货。缺货的话商品是拍不下来的，电商平台...,已回复
551,签收的货物无故被退回，要求赔礼道歉，发货,2020-06-28,https://tousu.sina.com.cn/complaint/view/17350138309/,投诉,当当客服中心,"赔偿,道歉,作出处罚,改善服务,解释,发货",本人6月26日在当当网买了两单巴拉巴拉的童装，价格分别是359.73何469.89，6月26日下午商家用圆通快递发货，6月27日上午9点圆通快递私自将快递放代收点，9点06分收到取件码短信，6月27日下午快递又将快递取出退回商家，我多次联系后才告知商家要求退回，商家和快递公司并未主动联系我，我也没有取消申请退货操作，现要求...,已完成
552,签收货物无故被退回，要求给解释并按原订单送货,2020-06-28,https://tousu.sina.com.cn/complaint/view/17350138367/,投诉,圆通速递,"道歉,作出处罚,改善服务,发货",本人6月26日在当当网买了两单巴拉巴拉的童装，价格分别是359.73何469.89，6月26日下午商家用圆通快递发货，6月27日上午9点圆通快递私自将快递放代收点(家里有人，并未收到快递电话或者短信)，9点21分收到取件码短信，6月27日下午快递又将快递取出退回商家，我多次联系后才告知商家要求退回，商家和快递公司并未主动联系...,已完成
553,我要投诉拼多多拓齐童装旗舰店,2020-06-24,https://tousu.sina.com.cn/complaint/view/17350108088/,投诉,拼多多客户服务,"赔偿,发货",首先哟要投诉拓齐童装旗舰店商家虚假发货，再投诉平台发起补寄要求，商家嘴上说同意，但实际不补寄，最后投诉没有到时间自作主张退款。第一张图是商6月18号已经发货，但是一直没有中通物流信息，第二张图然后我投诉中通快递。第三图快递跟我联系的通话记录，告诉我快递站根本没有这个包裹，因为商家根本没有发货。我有和...,已完成
554,淘宝361度童装旗舰店拒不发货，说商品瑕疵叫买家单方面退款,2020-06-22,https://tousu.sina.com.cn/complaint/view/17350094972/,投诉,阿里客服,发货,2020年6月19日 参与淘宝361度童装旗舰店十人点赞领400-100的消费券，买了他们家几双鞋子。客服单方面不想发货和我说鞋子有瑕疵 ，叫我退款。我说鞋子瑕疵也可以 反正小宝宝长的快。他们还是不发货。并且他们下架了我拍的链接，又在店里上架了同款，提高了单价改变了活动促销。,处理中
555,男童外套秋冬装2020新款夹棉加厚风衣洋气中大儿童装春装韩版夹克,2020-06-23,https://tousu.sina.com.cn/complaint/view/17350100193/,投诉,天猫,"退款,赔偿,作出处罚,改善服务",要求赔偿我一直在问有没有货 商家看不起买家忽悠一直不理人我一直在考虑商家忙会晚些发一直在等他回复我也全部把话说了好多就是一直催促没有货直说我申请退款为什么要等到人家生气了就高兴要投诉你就开心呢这个一定要严惩作出处罚赔偿我10.20元解决不了问题的,处理中
556,退款不给退，天猫说对方帐户有问题。,2020-06-20,https://tousu.sina.com.cn/complaint/view/17350075253/,投诉,阿里客服,"退款,道歉,作出处罚",本人于2020年2月6日购买四件童装，一直到4月有两件衣服一直不发货，有两件收到货，一直尝试卖家什么时候发货，一直不回话，后4月份时退款，两件没有发货的，退款直接款到帐，两件收到货的尺码也穿不了，给退货后，就一直不给退款，联系淘宝小二说从对方保障金给返回，后说对方帐户有问题，具体什么问题不清楚，一直到6月...,处理中
557,商家虚假发货,2020-06-18,https://tousu.sina.com.cn/complaint/view/17350058886/,投诉,阿里客服,"赔偿,换货",6月3日在淘宝平台商家veromoda官方旗舰店购买了两件上衣，收货当天发现其中一件版型较大，于是在网上申请调换，之后收到调换的商品还是号码较大，在次与商家协商调换，自己出¥10运费邮寄商品调换，再次收到货后发现是一件童装，联系商家拒绝处理，商家虚假发货，诉求调换商品，并且退一赔一。,处理中
558,以无库存为幌子，拒不换货,2020-06-18,https://tousu.sina.com.cn/complaint/view/17350053212/,投诉,阿里客服,换货,本人于2020年6月16日在anta安踏童装旗舰店下单购买一条120cm的玛雅蓝小童防蚊裤，于2020年6月17日晚上签收，让孩子试穿后，尺码偏大，于是申请换货为110cm的玛雅蓝小童防蚊裤，2020年6月18日，该卖家客服回复我，没有库存，让我直接退货，我截图了该产品全部尺码仍在销售的图片给卖家，卖家却狡辩称“页面可能还没有同步...,处理中
559,阿迪达斯三叶草童装掉毛引起孩子皮肤瘙痒,2020-06-14,https://tousu.sina.com.cn/complaint/view/17350022448/,投诉,阿迪达斯集团中国区,"退货退款,赔偿",6.10号孩子奶奶在西安市秋林公司李家村门店购入3件童装，一身大童套装送人了，还有一件短袖宝宝自穿。购买品牌得原因就是害怕买到了劣质产品，买回去当天就剪掉了标签给宝宝把衣服清洗了一遍就穿了。当天洗澡就发现宝宝脖子以及腋窝处就有很多黑毛毛，以为是因为没有用洗衣液清洗干净的原因，所以又特意揉搓了很多遍清洗...,已完成
560,奕梓美YIZIMEI童装旗舰店退货后退款收到，运费险被拼多多无故取消不给赔付,2020-06-16,https://tousu.sina.com.cn/complaint/view/17350037434/,投诉,拼多多客户服务,退运费,买的衣服有运费险，返货回去商家签收两天后我联系商家给退了款，但是运费险被拼多多无故取消，联系拼多多客服，自动回复说商家签收问题，商家说已签收，没人给处理问题,已完成
561,未成年消费快手客服一拖再拖,2020-06-16,https://tousu.sina.com.cn/complaint/view/17350041273/,投诉,快手小客服,退款,希望可以帮帮希望可以帮帮我。我是一个单亲妈妈，20今年11岁，因为疫情在家里上钉钉，他一直玩着外婆的手机，因为偷看了外婆的支付密码消费了9400还有1400是用于其他，主播诱导孩子送礼物，说带孩子玩游戏，跟快手客服提供了很多的证明，可是他们总是一拖再拖，还让我提供证明是孩子的证据，我真的要心碎了，我在一家童...,已完成
562,商家存在欺骗诱导,2020-06-13,https://tousu.sina.com.cn/complaint/view/17350013437/,投诉,阿里客服,赔偿,在淘宝上买了女装衣夹裤夹，商家欺骗诱导我下单改价最后发个童装产品给我，导致我开业当天衣服将就挂上使用投诉商家，淘宝小二处理偏袒卖家，关闭平台现在无法诉求投诉,处理中
563,丛丛童装,2020-06-12,https://tousu.sina.com.cn/complaint/view/17350001216/,投诉,阿里客服,退款,商家收到退货已签收就是不给退款，联系好多次就是不退,处理中
564,祥天户外专营店。 经天童装童鞋专营店,2020-06-12,https://tousu.sina.com.cn/complaint/view/17350004758/,投诉,萌推商城,退还保证金,申请退店，保证金超过60天还未退回，我这边还有好几个店铺，不知道能不能一起给退一下。,已完成
565,三木比迪旗舰店的订单一个月不发货,2020-06-10,https://tousu.sina.com.cn/complaint/view/17349985136/,投诉,阿里客服,立刻发货,5.10号通过优惠券买了三木比迪的童装，可能是他们内部觉得拍的价格太便宜了 要求我们退款 并且不给我发货 到现在已经一个月了 作为旗舰店怎么可以这样欺骗消费者呢 既然做了活动那你就要发货,处理中
566,诱导消费者退款，不给发货,2020-06-09,https://tousu.sina.com.cn/complaint/view/17349980578/,投诉,特步中国,"快速处理,道歉,赔偿,发货",本人于2019年6月16日在淘宝网特步童装旗舰店购买了两套童装和一双童鞋，卖家一直没有发货。2020年5月26日，卖家客服与我协商，给到两种方案，一个是只发订单中的一件商品，或者是赔付订单实付金额的50%。（具体见附件截图）。我要求补发了一件商品，但是一直没有收到货。2020年6月7日，我再次联系卖家询问发货情况，卖家...,处理中
567,投诉“童装no1小店”虚假发货，伪造凭证。,2020-06-08,https://tousu.sina.com.cn/complaint/view/17349964859/,投诉,阿里客服,"退款,赔偿,道歉,作出处罚,解释",这笔商品是22号下单的，23号的时候就申请了退款，那个时候物流还在路上， 商家那边不召回自己的快递。过了一天(24号）就竟然显示保安签收了，我都没有接到快递员的电话，不然我肯定是跟快递员说拒收的，莫名其妙的显示保安签收，我自己什么都没有见到，而且我学校是有专门的快递点的，不存在保安代收快递，后面我又联系...,处理中
568,城宇童心房童装，叮当之家童装，鑫朵折扣店,2020-06-06,https://tousu.sina.com.cn/complaint/view/17349947970/,投诉,拼多多客户服务,退款,拼多多无缘无故拒绝赔付我四单的运费了，联系客服也没人工处理，我有图有真相，商品存在质量问题，我退货，凭什么道理不给我退运费这不是欺诈消费者吗我就不信沒有说理的地方了该,已完成
569,拼多多商家发错货，退货运费却让我承担。,2020-06-05,https://tousu.sina.com.cn/complaint/view/17349947685/,投诉,拼多多客户服务,"退款,赔偿,道歉,改善服务",拼多多商家陈先森童装。发错货，我退货了，退回去的运费为什么要我承担。商家客服说平台给，可是平台也没给我。谁的责任谁承担，商家发错货是我的责任吗为什么要我承受运费,已回复
570,虚假发货 amberberry童装官方旗舰店虚假发货,2020-06-04,https://tousu.sina.com.cn/complaint/view/17349930335/,投诉,拼多多客户服务,"赔偿,道歉,作出处罚,发货",此款商家为预售5.28号发货， 但实际上商家是5.29号录入的物流信息， 物流信息到5.30号之后，一直停留在广州发往青岛里，今天是第6天了， 一直没有更新， 我多次联系商家未果。 6.3号投诉至百世快递客服总部，客服给的答复是已多次收到关于此商家的投诉， 这个商家可能根本没有货， 物流单号是买的。 我的诉求是 商家...,已回复
571,停息挂账个性化分期还款,2020-06-05,https://tousu.sina.com.cn/complaint/view/17349939047/,投诉,平安银行信用卡官方微博,停息挂账 个性化还款,因为今年这次这个疫情，本人经营的童装店， 经营不善。 忍痛转让 。 债务爆发。 也很感谢贵银行，之前同意办理的延期还款， 但是5月份的时候还是没有好转。 我和银行协商办理个性化分期还款的时候 ， 说没有这个业务。但是我也说明了情况。 真的是超过了我能力范围之内， 之前店铺在开的时候还有收入，现在店铺没开了 ...,已回复
572,购买产品不发货,2020-06-01,https://tousu.sina.com.cn/complaint/view/17349908055/,投诉,阿里客服,发货,2020年5月2日购买的童装，至今未发货，商家客服不予回复，阿里客服不予解决，并且敷衍塞责。,处理中
573,买到三无产品，快手名为阳阳家童装,2020-06-01,https://tousu.sina.com.cn/complaint/view/17349901106/,投诉,快手小客服,"退款,赔偿,作出处罚,解释",我给我们家孩子买了一个平衡车，从收到快递到组装到孩子玩耍不到两个小时车子就坏了…联系客服之后客服不给退，我又看了一下包装发现这是个三无产品，,已完成
574,广州丽兰服装厂严重虚假宣传引诱买家购买，发货与宣传严重不符，质量款式超级差。,2020-06-01,https://tousu.sina.com.cn/complaint/view/17349907671/,投诉,阿里客服,"退款,赔偿,道歉,退货,下架产品,修改宣传内容",在阿里巴巴商家广州丽兰服装厂看了其店铺产品宣传后，选购了3个不同风格的男童女童合计86套童装，但收到的货品款式风格与店铺宣传严重不符。拍的是三种风格的童装，但是收到的是一个款的不同颜色的86套货品，质量超级差。对货品非常的不满意，第一时间在阿里旺旺给商家做了沟通退货处理的事情，但是商家一直不给回复。打...,处理中
575,豆豆钱暴力催收恐吓催收,2020-06-02,https://tousu.sina.com.cn/complaint/view/17349914949/,投诉,维信金科,"道歉,作出处罚,赔偿,停在骚扰,协商还款",我因为公司拖欠工资6个月，然后去年10月份自己开的童装店因为今年疫情影响导致3个月无收入，于今年5月份无法正常还款，在没有逾期的前一天我已经电话豆豆钱客服，表明现在还款能力不足，希望可以协商还款从新做展期，但是一直没有人协商等到的是催收无休止的骚扰和恐吓。并且于5月20号左右接到第三方的恐吓到今天突然...,已完成
576,红蜻蜓微信商城涉嫌欺诈消费者骗取拉人头,2020-05-28,https://tousu.sina.com.cn/complaint/view/17349869026/,投诉,红蜻蜓官方微博,发货,红蜻蜓微信商城推出9.9元童装砍价活动，结果砍价成功后不通知消费者，单方面取消订单。在线客服也不回复。活动页面留的电话，打过去说是线下的，和线上没联系。欺诈消费者帮他们拉人头。都是真实的亲戚朋友帮忙砍的，可以提供朋友截图。,处理中
577,童爱童装专营店,2020-05-25,https://tousu.sina.com.cn/complaint/view/17349848225/,投诉,拼多多客户服务,"退款,赔偿,作出处罚,退货",商家发错货，耽误我送回老家了，5.19号在拼多多平台投诉至今未处理，要求退货退款11.9退运费12并补偿10元现金浪费我的时间精力,已完成
578,天猫高梵童装旗舰店,2020-05-20,https://tousu.sina.com.cn/complaint/view/17349800051/,投诉,阿里客服,换货,我2月份在天猫高梵童装旗舰店购买童装羽绒服一件，商家到现在五月份都拒不发货，客服很敷衍，投诉天猫草草赔偿5元了事，我的诉求是要发货，而不是赔偿这几块钱，主要是别人十几件都发货了，我一件衣服商家都不发，不知道什么内幕，请发货，发货，发货,处理中
579,停止暴力催收，和爆通讯录,2020-05-21,https://tousu.sina.com.cn/complaint/view/17349808881/,投诉,维信金科,停止暴力催收爆通讯,我之前开童装店，在年前亏损严重，压了几千件衣服未能出售，因受疫情影响只能选择关店，所以就逾期了，目前在上班挣钱，还点欠的钱，我没有不还，只是现在没有能力，请平台帮我延后还钱期限，，让他们停止暴力催收，爆我通讯录严重影响我的生活了，再这样下去，我工作就被他们搞丢了，我就死也还不出了，还说上门收...,已完成
580,美团钱包暴力催收，爆我通讯录,2020-05-21,https://tousu.sina.com.cn/complaint/view/17349807550/,投诉,美团网客服小美,停止暴力催收,我之前开童装店，在年前亏损严重，压了几千件衣服未能出售，所以在美团钱包贷了12000一直在正常还款，因受疫情影响只能选择关店，所以就逾期了，目前在上班挣钱，还点欠的钱，我没有不还，只是现在没有能力，请平台帮我延后还钱期限，，让他们停止暴力催收，爆我通讯录严重影响我的生活了，再这样下去，我工作就被他们...,已完成
581,淘宝AA宝贝 童装 违背承诺强行不处理要求客户退货,2020-05-20,https://tousu.sina.com.cn/complaint/view/17349795001/,投诉,阿里客服,"赔偿,道歉,作出处罚",买回去穿一次裤裆就开线，本人没有要求退换，客服主动提出寄回换，以后又让我退款又让我去修，择优选择了寄回换寄回去以后问客户只会说一句，没有收到，好的呢what我要你处理问题你给我回什么鬼东西 得商品中午照片签收，在当天下午两点将近三点去问客服，还给我说没收到闹着玩吗让我寄回去又不出去，一...,处理中
582,快手下单的拉裆裤100码，卖家发来的帅帅涂鸦裤110码，出现发货失误不给承担运费,2020-05-20,https://tousu.sina.com.cn/complaint/view/17349795463/,投诉,快手小客服,"赔偿,道歉,作出处罚,改善服务",在可可家童装店铺买了一条100码的拉裆裤，收到货却是110码的帅帅涂鸦裤，联系客服，客服建议留下卖家发错的帅帅涂鸦裤，我选择换货但是客服说拉裆裤买完了。在聊天记录中可以看到此前我已经购买了同款涂鸦裤100，儿子身高90，110的裤子太大不能穿，客服说送人然后我还是选退货，然后客服不承担发货失误不给赔偿邮费，最...,已完成
583,拼多多平台坑人，不给退款，一直给我拖,2020-05-18,https://tousu.sina.com.cn/complaint/view/17349783935/,投诉,拼多多客户服务,"退款,赔偿,道歉,作出处罚,改善服务,解释",本人在拼多多申请了商家卖童装，因为生意不好一直亏损在今年3月16号申请退店，当时账户有2066.59元，到4月17号中午十一点多退了2030元，还有剩余36.59元至今没有退，打了多次电话联系他们，他们说已经退给我了，真的没有办法，我查了所有流水都没有，然而一直被忽悠到现在都没有退，他们说已经打给我了，真的是坑死我，...,已完成
584,95分平台衣服男女款式发错处理拖沓不给退,2020-05-16,https://tousu.sina.com.cn/complaint/view/17349767561/,投诉,95分球鞋,"退款,退货,补运费",我在手机上95分平台买了一件衣服 我要的是男款的 平台明确声明写明是男款 货号是AZT246 发过来是女款 货号AZT245 根本穿不下 我一个男生怎么穿的进女生的衣服啊 价格608购买的 购买途径是手机程序 95分 是上海潮向信息科技有限公司开发的应用程序 希望可以退货 因为根本穿不进 都没试穿过 一拿到对...,已完成
585,投诉中海时代，骗人无良商家,2020-05-16,https://tousu.sina.com.cn/complaint/view/17349760183/,投诉,深圳中海时代科技有限公司,退款,最考试被中海一名所谓的创业导师诱导开淘宝网店，说可以快速扶持我开一家网店，需要2980元的专业版，开通后就一直没出单，一直耗着，后来说一定要升级才有机会，升级才能更好的服务，后来又交了7000元，到目前接近3个月换了好几个老师，服务又不到位，平时找人也找不到，店铺订单也没上来，说他们公司提供货源，我说主卖...,待分配
586,在快手小店哆啦童品源头工厂购买了三件童装，一个月没有发货，联系客服不予解决,2020-05-16,https://tousu.sina.com.cn/complaint/view/17349763247/,投诉,快手小客服,退款,在快手买的衣服，卖家还没有发快递，系统却自动确认收货了，联系卖家将我拉黑，无奈联系快手，快手说两天给解决，结果一直未解决,已完成
587,猫耳童装专营店,2020-05-13,https://tousu.sina.com.cn/complaint/view/17349728946/,投诉,拼多多客户服务,"改善服务,拒绝买家退款申请",买家物流显示4.22到货，5月已签收，平台规定订单确认收货满15天或者商家自行承诺的售后期限届满之日，我承诺的是7天无理由退货并没有承诺收到货物20天之后还可以无理由退货甚至没有承诺收到货物20天还可以退货现客户已申请平台介入，那我请问，平台是否会自己打脸自己和平台客服沟通，平台也说我没有违反自身承...,已完成
588,快手客服不回信息，申请介入没反应,2020-05-15,https://tousu.sina.com.cn/complaint/view/17349752594/,投诉,快手小客服,退款卖家承担退货运费,在快手阳阳童装～新款上新直播时拍的橘色儿童半袖，收到货后水洗掉色掉毛严重，洗5次还是掉色很深，有严重质量问题，卖家客服以新衣服就是那样，洗过不退货，但之前退货申请并没有拒绝要求填写单号，现卖家收到退货后还是以洗过为由拒绝退款，还恶人先告状申请平台介入，我也已提交证据，可平台没有反应，曾在一个星期前...,已完成
589,投诉滴答滴答童装小铺,2020-05-13,https://tousu.sina.com.cn/complaint/view/17349731640/,投诉,拼多多客户服务,退款,拍完好多天不给发货，好不容易发货了，又给邮丢了，现在我要求退款，商家不给退，还不正面回答问题。我的地址是哈尔滨，他给发安徽去了，还派件呢。,已回复
590,快手平台，店铺’豆怪童装‘’，三件衣服已退回 ，商家不给退款,2020-05-12,https://tousu.sina.com.cn/complaint/view/17349723353/,投诉,快手小客服,退款,在快手平台，豆怪童装店铺买了三件衣服，已退回，商家以没有物流信息为由，不给退款，快递显示已签收，那边的快递员说在菜鸟驿站，商家故意不取不给退款,已完成
591,购买产品和收货物品不一致,2020-05-12,https://tousu.sina.com.cn/complaint/view/17349712997/,投诉,阿里客服,"赔偿,发货,换货",在高梵童装旗舰店购买了一款羽绒服，收到一个手机扣，明显是虚假宣传，欺诈消费者,处理中
592,淘宝，微信监管不到位,2020-05-12,https://tousu.sina.com.cn/complaint/view/17349720776/,投诉,阿里客服,"退款,赔偿,道歉,作出处罚",3月31日，在淘宝一家店铺看好童装，询问加钱购买时，店铺发来信息，说加上老板微信，买东西会有优惠，于是加了微信，在微信上购买了15件儿童衣服，结果这个老板在长达一个月的时间，一个月每天都在重复催老板发货，好不容易发了两个邮包，发了10件衣服，还差5件不发，无论怎么问，都是不给发货的,处理中
593,淘宝店铺:小龟漫步童装,2020-05-10,https://tousu.sina.com.cn/complaint/view/17349703292/,投诉,阿里客服,"退款,道歉,作出处罚,解释",我儿子穿了他们家的衣服全身过敏 还不退款 说我衣服过了水,处理中
594,强行发货 并要求卖家承担来回运费,2020-05-12,https://tousu.sina.com.cn/complaint/view/17349718288/,投诉,1688客户中心,"退款,赔偿,作出处罚",我在2020年五月七号晚上十点在 深圳市龙岗区万域时代贸易商行 这个店下单了20件女装和二十几件童装 然后因为个人原因于 5月八日零点四十分申请退款 五月八日下午五点半左右 本人联系商家尽快确认退款 信息显示已读 但并未回复 一个小时后 物流显示已揽收 这时候我去质问店家 是不是强制发货 这时候店...,处理中
595,店铺名字金公主家只卖优质童装,2020-05-08,https://tousu.sina.com.cn/complaint/view/17349680571/,投诉,阿里客服,"赔偿,道歉,作出处罚",没有发货，商家说没有货发不了货，乱改我得地址。,处理中
596,商家同意退款拼多多平台霸占消费者的钱不给退款,2020-05-08,https://tousu.sina.com.cn/complaint/view/17349688794/,投诉,拼多多客户服务,退款,4.13号在拼多多上定了一批儿童童装，收到样品后感觉满意确认收货，让商家给予生产，没想到疫情严重导致生产推迟一直不能确定再此生产时间商家和我电话协商让先退款等待下次合作机会，我申请4次退款都被拼多多平台驳回，我不知道拼多多平台存在的意义是啥，难道就是为了非法占有我们公民的财产吗希望平台还我们消费者一...,已回复
