召回时间,召回地区,召回公司,召回产品,召回内容,标题内容,页面地址
20210928,欧盟,便携式LED灯,,召回发布日期2021/9/24 召回发布国家或地区欧盟 产品名称YX（包装盒上）LE ROYAL（标签上）可充电野营灯笼便携式LED灯 产地中国 具体型号或识别特征YX-5655COB（包装盒上）R2614-22（标签上） 缺陷及后果电源线内的电缆太细，在使用过程中可能会过热。灯具集成插头的塑料部分由可燃材料制成。电源插头和输出连接器引脚的绝缘和尺寸不合适，USB端口的绝缘不足，导致带电部件可触及。在不使用任何工具的情况下，带电部件也可能会被触及到。因此，,【欧盟】便携式LED灯召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210928_100254.html
20210928,欧盟,电池供电的玩具钢琴,,召回发布日期2021/9/24 召回发布国家或地区欧盟 产品名称JIN BO Piánko na baterie JIN BO电池供电的玩具钢琴 产地中国 具体型号或识别特征49506119 缺陷及后果玩具的焊料含有过量的铅（按重量计的检测值8%）。铅对人体健康有害，积聚在体内，并可能导致发育神经毒性。 国家市场监督管理总局缺陷产品管理中心提示如果您发现您的产品出现类似问题，可以访问本网站“缺陷信息报告”栏目 (dpac.samr..cn/qxts) 提交详细信息，或者拨打 010-59799616 进行咨询。 ,【欧盟】电池供电的玩具钢琴召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210928_100253.html
20210928,欧盟,智能音频传感器,,召回发布日期2021/9/24 召回发布国家或地区欧盟 产品名称Intelligent Zvukové čidlo智能音频传感器 产地中国 具体型号或识别特征101 缺陷及后果该产品的金属（焊料）中含有过量的铅（按重量计的检测值高达53%）。此外，铅会危害环境。 国家市场监督管理总局缺陷产品管理中心提示如果您发现您的产品出现类似问题，可以访问本网站“缺陷信息报告”栏目 (dpac.samr..cn/qxts) 提交详细信息，或者拨打 010-59799616 进行咨询。 ,【欧盟】智能音频传感器召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210928_100252.html
20210928,欧盟,电池玩具钢琴,,召回发布日期2021/9/24 召回发布国家或地区欧盟 产品名称GAZELOtoys Piánko lev modrò na baterie电池玩具钢琴 产地中国 具体型号或识别特征G116909-855-35A-5874 缺陷及后果玩具的焊料中含有铅（按重量计的检测值达0.28%），以及镉（按重量计的检测值达0.0016%%），所含铅和镉的浓度超过了限制值。铅和镉会危害环境。 国家市场监督管理总局缺陷产品管理中心提示如果您发现您的产品出现类似问题，可以访问本网站“缺陷信息报告”栏目 (dpac.samr..cn/qxts) 提交详细信息，或者拨打 010-59799616 进行咨询。 ,【欧盟】电池玩具钢琴召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210928_100251.html
20210928,欧盟,烟花,,召回发布日期2021/9/24 召回发布国家或地区欧盟 产品名称Fyrværkerieksperten A/S Bomberaket烟花 产地中国 具体型号或识别特征0163-F2-5226、07336.6005 缺陷及后果该产品的爆炸高度可能过低，并且爆炸时可能离地面太近。烟花碎片可能会击中旁观者，从而伤害眼睛。 ,【欧盟】烟花召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210928_100250.html
20210928,欧盟,LASER POINTER激光笔,,召回发布日期2021/9/24 召回发布国家或地区欧盟 产品名称LASER POINTER激光笔 产地中国 具体型号或识别特征 缺陷及后果激光束太强。直视激光束可能会损害视力。 ,【欧盟】LASER POINTER激光笔召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210928_100249.html
20210928,欧盟,ICON LENGÖHOSSZABITÓ延长线,,召回发布日期2021/9/24 召回发布国家或地区欧盟 产品名称ICON LENGÖHOSSZABITÓ延长线 产地中国 具体型号或识别特征EP10001-30 缺陷及后果电源线内的电缆太细。当电缆延长套件与I类设备一起使用时，用户可能会遭受烧伤或触电。 ,【欧盟】ICON LENGÖHOSSZABITÓ延长线召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210928_100248.html
20210928,欧盟,USB充电器,,召回发布日期2021/9/24 召回发布国家或地区欧盟 产品名称OnePlus USB壁式充电器USB充电器 产地中国 具体型号或识别特征A6199 / 货号2002141 缺陷及后果产品的绝缘不够。用户可能因可触及的带电部件而触电。 ,【欧盟】USB充电器召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210928_100247.html
20210928,欧盟,USB充电器,,召回发布日期2021/9/24 召回发布国家或地区欧盟 产品名称hoco.CHARGER 2USB USB充电器 产地中国 具体型号或识别特征C59A 缺陷及后果产品的绝缘不够。用户可能因触及带电部件而触电。 ,【欧盟】USB充电器召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210928_100246.html
20210928,欧盟,婴儿推车,,召回发布日期2021/9/24 召回发布国家或地区欧盟 产品名称Кikka boo Baby pushchair婴儿推车 产地中国 具体型号或识别特征型号CLOE，货号31001030108、31001030109、31001030110、3100103111 缺陷及后果婴儿推车不够稳定，座椅约束系统可能会断裂。儿童可能会因此受伤。 ,【欧盟】婴儿推车召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210928_100245.html
20210928,欧盟,软体玩具,,召回发布日期2021/9/24 召回发布国家或地区欧盟 产品名称BABY TOYS Funny Toy软体玩具 产地中国 具体型号或识别特征N0 00-43668 缺陷及后果由于某些接缝没缝好，很容易触及玩具的纤维填充材料。儿童可能会将填充材料放入口中并因此窒息。 ,【欧盟】软体玩具召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210928_100244.html
20210928,欧盟,玩具史莱姆,,召回发布日期2021/9/24 召回发布国家或地区欧盟 产品名称Ancient Bomb Slime玩具史莱姆 产地中国 具体型号或识别特征货号C63603 缺陷及后果玩具史莱姆中硼元素的迁移量过高（检测值高达 3708.38 mg/kg）。儿童摄入或接触过量的硼可能会损害生殖系统，危害健康。 ,【欧盟】玩具史莱姆召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210928_100243.html
20210928,欧盟,塑料娃娃,,召回发布日期2021/9/24 召回发布国家或地区欧盟 产品名称HAPPY PARTNERFASHION Beauty Girl塑料娃娃 产地中国 具体型号或识别特征N0. 1805、Q889-30 Q889T2H168K 缺陷及后果玩具含有双（2-乙基己基）邻苯二甲酸二酯 (DEHP) （按重量计的检测值高达 47.5%）。这些邻苯酸酯可能会对生殖系统造成伤害，不利于儿童健康。 ,【欧盟】塑料娃娃召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210928_100242.html
20210928,欧盟,新奇打火机,,召回发布日期2021/9/24 召回发布国家或地区欧盟 产品名称ZHONG LONG FUZE M217 ME175B 008-803新奇打火机 产地中国 具体型号或识别特征803 缺陷及后果打火机对儿童有吸引力，很容易被误认为玩具。儿童可能会拿着打火机玩耍，造成烧伤或引发起火。打火机不应吸引儿童。 ,【欧盟】新奇打火机召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210928_100241.html
20211012,澳大利亚,Boppy Hug & Nest新生儿躺枕,,召回发布日期2021/9/24 召回发布国家或地区澳大利亚 产品名称Boppy Hug & Nest新生儿躺枕 产地不详 具体型号或识别特征不详 缺陷及后果如果无人看管，婴儿或儿童可能会从枕头上滚下来或移动到阻碍呼吸的位置。婴儿或儿童可能会窒息，这可能导致严重的受伤或死亡。 ,【澳大利亚】Boppy Hug & Nest新生儿躺枕召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/adly/202110/t20211012_100389.html
20210928,美国,新生儿躺枕,,召回发布日期2021/9/23 召回发布国家或地区美国 产品名称Boppy Original新生儿躺枕、Boppy Preferred新生儿躺枕和Pottery Barn Kids Boppy新生儿躺枕 产地 具体型号或识别特征躺枕以各种颜色和款式出售，长约23英寸，宽22英寸，高7英寸。 召回数量3300000 缺陷及后果因为如果婴儿滚动、移动或以阻碍其呼吸的位置放置在躺枕上，可能会导致婴儿窒息。如果婴儿从躺枕上滚到如成人枕头或柔软的床上用品表面，也会有呼吸困难的风险。 ,【美国】新生儿躺枕召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/mg_207/202109/t20210928_100268.html
20210928,美国,2011-2021年款Phoenix 200全地形车,,召回发布日期2021/9/23 召回发布国家或地区美国 产品名称2011-2021年款Phoenix 200全地形车 产地台湾 具体型号或识别特征“Polaris”字样贴在前车身和ATV座椅的侧面，“Phoenix 200”字样贴在侧板上。 召回数量13000 缺陷及后果油门速度控制挡块可能会断裂并卡住，造成碰撞危险。 ,【美国】2011-2021年款Phoenix 200全地形车召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/mg_207/202109/t20210928_100267.html
20210929,美国,Oceanic成人Dry Top潜水呼吸管,,召回发布日期2021/9/22 召回发布国家或地区美国 产品名称Oceanic成人Dry Top潜水呼吸管 产地泰国 具体型号或识别特征本次召回包括具有以下四位批号的Oceanic成人Dry Top潜水呼吸管2038、2039、2040、2041、2042、2043、2044、2045、2046、2047、2048、2049、2050、2051、2102、2103、2104、2105、2106、2107、2108、2109、2110、2111、2112、2113、2114 和2115。 召回数量76000 缺陷及后果召回的呼吸管底部的冲洗阀可能会泄漏，从而导致水意外进入，造成溺水危险。 ,【美国】Oceanic成人Dry Top潜水呼吸管召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/mg_207/202109/t20210929_100292.html
20210923,澳大利亚,Phoenix 200 全地形车 (ATV),,召回发布日期2021/9/20 召回发布国家或地区澳大利亚 产品名称Phoenix 200 全地形车 (ATV) 产地不详 具体型号或识别特征不详 召回数量15 缺陷及后果在过大的力下，车辆油门速度控制停止装置可能会破裂。如果油门速度控制装置断裂，这可能会导致油门卡住。如果发生这种情况，可能会增加驾驶员或旁观者发生事故或受伤的风险。如果发生严重事故，这可能会导致死亡。 ,【澳大利亚】Phoenix 200 全地形车 (ATV)召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/adly/202109/t20210923_100154.html
20210923,澳大利亚,Zytho Beer Lovers 6罐啤酒加赠品玻璃杯系列,,召回发布日期2021/9/20 召回发布国家或地区澳大利亚 产品名称Zytho Beer Lovers 6罐啤酒加赠品玻璃杯系列 产地不详 具体型号或识别特征不详 缺陷及后果玻璃杯内发现了玻璃碎片。如果在使用前没有注意到玻璃碎片，这些碎片可能会被食用，这可能造成伤害。 ,【澳大利亚】Zytho Beer Lovers 6罐啤酒加赠品玻璃杯系列召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/adly/202109/t20210923_100153.html
20210929,澳大利亚,Thuraya卫星电话AC适配器,,召回发布日期2021/9/17 召回发布国家或地区澳大利亚 产品名称Thuraya卫星电话AC适配器 产地不详 具体型号或识别特征型号KSAS0100500200D5 缺陷及后果适配器的绝缘引脚可能会破裂，暴露带电引脚。存在触电或电击造成受伤或死亡的风险。 ,【澳大利亚】Thuraya卫星电话AC适配器召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/adly/202109/t20210929_100303.html
20210929,澳大利亚,Growatt 8.2kw太阳能逆变器,,召回发布日期2021/9/17 召回发布国家或地区澳大利亚 产品名称Growatt 8.2kw太阳能逆变器 产地不详 具体型号或识别特征型号8000 MTL-S 缺陷及后果与逆变器一起安装的连接器分属不同的类型和制造商，不符合电气安全标准。不兼容的连接器可能会过热或熔化。如果连接器过热或熔化，则存在连接器着火的风险，这可能导致人员受伤或死亡和/或财产损失。 ,【澳大利亚】Growatt 8.2kw太阳能逆变器召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/adly/202109/t20210929_100302.html
20210929,澳大利亚,环形灯遥控,,召回发布日期2021/9/17 召回发布国家或地区澳大利亚 产品名称环形灯遥控 产地不详 具体型号或识别特征以下这些环形灯的遥控。 环形灯本身不受这次召回的影响。 V-Glamour 带三脚架和蓝牙遥控器的10英寸LED环形灯 型号CY3441VCSLRV-Pro 带三脚架和蓝牙遥控器的10英寸LED环形灯 型号CY3442VCSLRV-Pro Travel 12英寸LED环形灯，带三脚架、旅行袋和蓝牙遥控器 型号CY3443VCSLRV-Tuber Pro 19英寸LED环形灯，带便携包、三脚架、直流充电器和蓝牙遥控器 型号CY3485VCSLRV-Dual Classic 2合1自拍环形灯，带手机支架和蓝牙遥控器 型号CY3538VCSLR 缺陷及后果遥控器的电池盒没有充分固定，产品中的纽扣电池可能很容易被拿到。如果幼童拿到纽扣电池并吞咽，可能会遭受内部烧伤，这可能会导致严重的疾病或死亡。此外，电池可能会对幼儿造成窒息危险。 ,【澳大利亚】环形灯遥控召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/adly/202109/t20210929_100301.html
20210923,欧盟,冰淇淋泥 玩具泥,,召回发布日期2021/9/17 召回发布国家或地区欧盟 产品名称冰淇淋泥 玩具泥 产地中国 具体型号或识别特征 缺陷及后果玩具中硼的迁移量过高323.71 mg/kg。儿童摄入或接触过量的硼可能会损害生殖系统，危害健康。 ,【欧盟】冰淇淋泥 玩具泥召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210923_100152.html
20210923,欧盟,Brelok口哨玩具,,召回发布日期2021/9/17 召回发布国家或地区欧盟 产品名称Brelok口哨玩具 产地中国 具体型号或识别特征TG 364911 缺陷及后果玩具太小了。儿童可能将其放入口中并因此窒息。 ,【欧盟】Brelok口哨玩具召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210923_100151.html
20210923,欧盟,即热式电热水器水龙头 电热水器,,召回发布日期2021/9/17 召回发布国家或地区欧盟 产品名称即热式电热水器水龙头 电热水器 产地中国 具体型号或识别特征Pro 1，货号MS1976 缺陷及后果产品未正确接地，因此可触及部件可能会带电。当触摸这些部件时，用户可能会受到电击。 ,【欧盟】即热式电热水器水龙头 电热水器召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210923_100150.html
20210923,欧盟,LE ROYAL Led Night Light夜灯,,召回发布日期2021/9/17 召回发布国家或地区欧盟 产品名称LE ROYAL Led Night Light夜灯 产地中国 具体型号或识别特征R22614-5 / 243 缺陷及后果灯对儿童具有吸引力。另外，扁插头的尺寸远远小于规定要求。因此，可能会碰触到带电部件，这可能会导致电击。将导电部件固定到位的插头的塑料部件是可燃的。灯在使用过程中可能着火，导致用户烧伤。 ,【欧盟】LE ROYAL Led Night Light夜灯召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210923_100149.html
20210923,欧盟,Happy World Baby play balls球类玩具,,召回发布日期2021/9/17 召回发布国家或地区欧盟 产品名称Happy World Baby play balls球类玩具 产地未知 具体型号或识别特征22269 缺陷及后果球的塑料材料含有双酚A（检测值高达0.281mg/l）。双酚 A 对生殖系统有毒性。 ,【欧盟】Happy World Baby play balls球类玩具召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210923_100148.html
20210923,欧盟,Rouge Jock Straps 护身绷带,,召回发布日期2021/9/17 召回发布国家或地区欧盟 产品名称Rouge Jock Straps 护身绷带 产地欧盟（英国） 具体型号或识别特征RJS1032BK 缺陷及后果产品的皮革内含有铬 (VI)（检测值高达13.9 mg/kg）。 铬 (VI) 是致敏物质，可能会引发过敏反应并且可能会致癌。 ,【欧盟】Rouge Jock Straps 护身绷带召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210923_100146.html
20210923,欧盟,San Saru耳环,,召回发布日期2021/9/17 召回发布国家或地区欧盟 产品名称San Saru耳环 产地泰国 具体型号或识别特征Aalok 8 mm 缺陷及后果该产品含有过量的铅（按重量计的检测值达 0.089%）。铅对人体健康有害，且能在人体内累积，可能会导致神经发育毒性，还可能会影响哺乳期婴儿或胎儿。 ,【欧盟】San Saru耳环召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210923_100145.html
20210923,欧盟,Knautschbär mit LED软体玩具,,召回发布日期2021/9/17 召回发布国家或地区欧盟 产品名称Knautschbär mit LED软体玩具 产地欧盟（德国） 具体型号或识别特征Quetschspielzeug、Knautschspielzeug 缺陷及后果小零件（塑料蝴蝶结）可能很容易从玩具上脱落。幼童可能将其放入口中并因此窒息。 ,【欧盟】Knautschbär mit LED软体玩具召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210923_100144.html
20210923,欧盟,2Drive自平衡滑板车（悬滑板）,,召回发布日期2021/9/17 召回发布国家或地区欧盟 产品名称2Drive 2Drive LED Series Balance Scooter自平衡滑板车（悬滑板） 产地中国 具体型号或识别特征2D-LED-R和SMART S（包装的标签上） 缺陷及后果电池没有监控电池温度的设备，因此在充电过程中可能会过热，悬滑板盖可能会点燃。产品可能会引起火灾，用户可能会遭受烧伤。此外，电源线暴露在两个电机之间的活动部件中，而且还要穿过两端有尖锐边缘的钢管。在产品的使用寿命期间，电源线的绝缘层可能会被尖锐边缘损坏，导致电池在使用过程中短路和爆炸。因此，用户可能会失控，从滑板车上跌落，遭受伤害。 ,【欧盟】2Drive自平衡滑板车（悬滑板）召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210923_100143.html
20210923,欧盟,Pegaz玩具电话,,召回发布日期2021/9/17 召回发布国家或地区欧盟 产品名称Pegaz玩具婴儿电话 玩具电话 产地中国 具体型号或识别特征货号CY1013-7C 缺陷及后果玩具产生的声压水平过高（检测值86.1 dB），这可能导致永久性或部分听力受损。 ,【欧盟】Pegaz玩具电话召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210923_100142.html
20210923,欧盟,Infinity accessoires Herrenuhr腕表,,召回发布日期2021/9/17 召回发布国家或地区欧盟 产品名称Infinity accessoires Herrenuhr腕表 产地中国 具体型号或识别特征 缺陷及后果产品会释放出过量的镍（检测值高达 1.81 微克/平方厘米/周）。镍为强致敏物，如果以微粒的形式直接接触或长期接触皮肤，会引起过敏反应。 ,【欧盟】Infinity accessoires Herrenuhr腕表召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210923_100141.html
20210923,欧盟,HIT-CHIN美少女塑料娃娃,,召回发布日期2021/9/17 召回发布国家或地区欧盟 产品名称HIT-CHIN美少女塑料娃娃 产地中国 具体型号或识别特征6869D 缺陷及后果玩具含有双（2-乙基己基）邻苯二甲酸二酯 (DEHP)（按重量计的检测值高达 20.3%）。此邻苯二甲酸酯可能会对生殖系统造成伤害，不利于儿童健康。 ,【欧盟】HIT-CHIN美少女塑料娃娃召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210923_100140.html
20210923,欧盟,CASA Smokey BBQ木炭烧烤架,,召回发布日期2021/9/17 召回发布国家或地区欧盟 产品名称CASA Smokey BBQ木炭烧烤架 产地台湾 具体型号或识别特征 缺陷及后果放置烧烤架的水平表面变得太热，比环境温度高102度（限制为50度）。因此，用户可能会遭受烧伤，产品可能会引起火灾。此外，标签、警告、图标和说明缺失或不符合要求。 ,【欧盟】CASA Smokey BBQ木炭烧烤架召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210923_100139.html
20210923,欧盟,太空探险玩具套装,,召回发布日期2021/9/17 召回发布国家或地区欧盟 产品名称Science4You Space Expedition Kit太空探险玩具套装 产地葡萄牙 具体型号或识别特征918922 缺陷及后果该套装中手电筒的电池盒可以轻松打开，使电池可触及。儿童可能会将其放入口中并吞食，如果进入呼吸道，可能会导致窒息，或可能对胃肠道造成损害。 ,【欧盟】太空探险玩具套装召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210923_100137.html
20210923,欧盟,Funnies Knuffel leeuw毛绒玩具,,召回发布日期2021/9/17 召回发布国家或地区欧盟 产品名称Funnies Knuffel leeuw毛绒玩具 产地中国 具体型号或识别特征 缺陷及后果小零件（拉头）很容易从玩具上脱落。幼童可能将其放入口中并因此窒息。 ,【欧盟】Funnies Knuffel leeuw毛绒玩具召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210923_100136.html
20210923,美国,E-Z-GO PTV和Tracker越野车,,召回发布日期2021/9/16 召回发布国家或地区美国 产品名称E-Z-GO PTV和Tracker越野车 产地美国 具体型号或识别特征召回的E-Z-GO车的序列号范围为3509365至3531888，召回的Tracker越野车的序列号范围为8025639至8026154。 召回数量6600 缺陷及后果驻车制动器锁扣支架可能会磨损，导致驻车制动器失效，从而造成碰撞危险。 ,【美国】E-Z-GO PTV和Tracker越野车召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/mg_207/202109/t20210923_100156.html
20210923,美国,Bauer强制空气丙烷便携式加热器,,召回发布日期2021/9/16 召回发布国家或地区美国 产品名称Bauer强制空气丙烷便携式加热器 产地中国 具体型号或识别特征加热器的货号 57176 印在装置后面靠近气体入口的铭牌上。 召回数量19000 缺陷及后果加热器背面的接头可能无法充分紧固，从而导致加热器泄漏丙烷气，造成火灾危险。 ,【美国】Bauer强制空气丙烷便携式加热器召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/mg_207/202109/t20210923_100155.html
20210927,澳大利亚,Alfie儿童椅,,召回发布日期2021/9/15 召回发布国家或地区澳大利亚 产品名称Alfie儿童椅 产地不详 具体型号或识别特征序列号63662375 缺陷及后果用于将椅腿连接到椅子底座的三颗螺钉可能太短，如果儿童在上面晃动、斜靠或爬到上面，椅子可能会断裂。如果椅子在使用时断裂，可能会导致受伤。 ,【澳大利亚】Alfie儿童椅召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/adly/202109/t20210927_100221.html
20210927,澳大利亚,滑板车,,召回发布日期2021/9/15 召回发布国家或地区澳大利亚 产品名称电动滑板车 产地不详 具体型号或识别特征请参阅附加的序列号列表。 缺陷及后果由于软件更新，当灯正在使用时，灯模块可能会过热。这可能会导致滑板车的控制器或灯出现故障，滑板车可能会停止。如果滑板车的控制器或灯出现故障，或者滑板车停止，则会增加发生事故的风险，导致骑手或旁观者受伤或死亡。 ,【澳大利亚】电动滑板车召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/adly/202109/t20210927_100220.html
20210913,欧盟,化装舞会面具,,召回发布日期2021/9/10 召回发布国家或地区欧盟 产品名称GoDan Foam mask “Pumpkin”化装舞会面具 产地中国 具体型号或识别特征TZ-MPDY 缺陷及后果面具非常易燃，火焰传播速度过高。如果衣服着火，儿童可能会烧伤。 ,【欧盟】化装舞会面具召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210913_100037.html
20210913,欧盟,Kon na biegunach玩具摇马,,召回发布日期2021/9/10 召回发布国家或地区欧盟 产品名称Kon na biegunach玩具摇马 产地欧盟（波兰） 具体型号或识别特征DG 340 缺陷及后果玩具没有所需的运动限制装置。这导致玩具用户不能被约束在弯曲部位的极限范围内。儿童可能会翻倒并受伤。 ,【欧盟】Kon na biegunach玩具摇马召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210913_100036.html
20210913,欧盟,Naterial Icarus Beta木炭烤架,,召回发布日期2021/9/10 召回发布国家或地区欧盟 产品名称Naterial Icarus Beta木炭烤架 产地中国 具体型号或识别特征62356973 缺陷及后果烧烤的水平面太热，达到高于环境温度87度的温度（限制到50度）。烤架在负载下难以操作。因此，用户可能会遭受烧伤，产品可能会引起火灾。 ,【欧盟】Naterial Icarus Beta木炭烤架召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210913_100035.html
20210913,欧盟,HOCO hoco.配件充电器,,召回发布日期2021/9/10 召回发布国家或地区欧盟 产品名称HOCO hoco.配件充电器 产地中国 具体型号或识别特征C11 缺陷及后果产品的绝缘不够。用户可能会由于可触及带电部件而触电。 ,【欧盟】HOCO hoco.配件充电器召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210913_100034.html
20210913,欧盟,Lovely Lovely塑料娃娃,,召回发布日期2021/9/10 召回发布国家或地区欧盟 产品名称Lovely Lovely塑料娃娃 产地中国 具体型号或识别特征N.LY-2603 缺陷及后果该产品含有过量的邻苯二甲酸二(2-乙基己基)酯 (DEHP)（按重量计的检测值32%）。这种邻苯二甲酸酯可能会对生殖系统造成损害，危害儿童健康。 ,【欧盟】Lovely Lovely塑料娃娃召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210913_100033.html
20210913,欧盟,塑料娃娃,,召回发布日期2021/9/10 召回发布国家或地区欧盟 产品名称Le Royal Princess Mermaid塑料娃娃 产地中国 具体型号或识别特征货号R20518-2 缺陷及后果该产品含有过量的邻苯二甲酸二乙基己酯（DEHP）（按重量计的检测值33％）和邻苯二甲酸二丁酯（DBP）（按重量计的检测值0.32%）。这些邻苯二甲酸酯可能会对生殖系统造成损害，不利于儿童健康。 ,【欧盟】塑料娃娃召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210913_100032.html
20210913,欧盟,多气体监测装置,,召回发布日期2021/9/10 召回发布国家或地区欧盟 产品名称Smart Sensor ST8990 Multi Gas Monitor多气体监测装置 产地中国 具体型号或识别特征AS8990 缺陷及后果该产品缺乏CE标志、制造商标识信息和技术文档。因此，它可能不符合适用的安全和技术要求，可能无法正确测量气体浓度，增加可能导致用户烧伤的气体爆炸风险。 ,【欧盟】多气体监测装置召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210913_100031.html
20210913,欧盟,EBITA衣服套装,,召回发布日期2021/9/10 召回发布国家或地区欧盟 产品名称EBITA衣服套装 产地欧盟（土耳其） 具体型号或识别特征214062 缺陷及后果短裤腰部区域有活动端长拉绳，在儿童进行正常活动时可能会被绊住，导致受伤。 ,【欧盟】EBITA衣服套装召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210913_100030.html
20210913,欧盟,户外灯,,"召回发布日期2021/9/10 召回发布国家或地区欧盟 产品名称ZINC Aaron Outdoor PIR Lantern户外灯 产地中国 具体型号或识别特征817/1395, 817/9531 缺陷及后果使用说明书给出的绝缘等级与产品等级（需要接地保护的 1 级基本绝缘）不符。因此，如果根据说明安装产品，则不会有接地保护措施。因此，人员可能会触摸到处于高电压的产品部分并受到电击。 ",【欧盟】户外灯召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210913_100029.html
20210913,欧盟,Joyce 女童连衣裙,,召回发布日期2021/9/10 召回发布国家或地区欧盟 产品名称Joyce 女童连衣裙 产地欧盟（希腊） 具体型号或识别特征21546 缺陷及后果该产品肩部具有活动端肩带。在儿童进行正常活动时，肩带可能会被绊住，导致勒颈。 ,【欧盟】Joyce 女童连衣裙召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210913_100028.html
20210913,欧盟,延长线,,召回发布日期2021/9/10 召回发布国家或地区欧盟 产品名称ASTRA 3 WAYS SOCKET OUTLET延长线 产地未知 具体型号或识别特征W203S 缺陷及后果电源线的直径对于插头类型来说太小，导致带电部件可触及。用户可能会接触到产品的部件，造成触电。 ,【欧盟】延长线召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210913_100027.html
20210913,欧盟,带钥匙圈的毛绒玩具套装,,召回发布日期2021/9/10 召回发布国家或地区欧盟 产品名称PARASTU带钥匙圈的毛绒玩具套装 产地欧盟（比利时） 具体型号或识别特征 缺陷及后果小零件（娃娃的塑料眼睛和小熊钥匙圈的环）可能很容易从玩具上脱落。幼童可能将其放入口中并因此窒息。 ,【欧盟】带钥匙圈的毛绒玩具套装召回,https://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202109/t20210913_100026.html
